time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
61,-70.68102794,-72.51986523,-74.06618137,-66.96299058,-74.57316526,-70.02327388,-73.70272684,-67.3571476,-68.3514472,-69.6500479,-71.12682265,-67.57694535,-63.42067048,-68.29577327,-74.99385675,-66.36844678,-72.67622025,-71.81506154,-68.25253319,-69.02829171,-73.58891682,-67.47890784,-69.16692064,-73.75405288,-75.89895626,-69.92233466,-74.59491897,-69.74124184,-67.56059934,-66.7066892,-70.63060527,-68.78015463
62,-73.43155243,-69.28568942,-69.30644099,-65.57965721,-75.25757658,-65.95608487,-70.63253363,-69.66958126,-77.71751336,-69.12681112,-70.65388821,-67.92763207,-70.2183935,-71.66771643,-66.78921146,-69.49122926,-74.80540935,-69.98878383,-74.48442507,-74.28014399,-72.19191609,-73.27617402,-71.10954225,-67.47188627,-70.65761224,-69.11642716,-64.65561744,-64.87818279,-67.55006128,-69.54247316,-64.40219837,-71.23483388
63,-66.72904224,-66.78016166,-68.08147414,-70.19023005,-75.40314838,-69.81167606,-70.93469376,-68.69733152,-62.21178439,-68.13880825,-68.00350501,-61.52090775,-66.4882365,-73.20931731,-68.05054086,-71.01145877,-67.12540597,-70.68947531,-70.71436088,-69.41606404,-67.93035154,-76.77333354,-72.34302015,-73.75750596,-64.94264478,-72.9683076,-70.00087601,-69.12679023,-72.41018248,-64.81017781,-68.8141264,-69.78170035
64,-69.70002389,-64.84481571,-67.15313515,-67.02074507,-73.72874213,-71.7323132,-69.59448132,-68.64814072,-72.41190756,-75.52724891,-72.02546946,-71.03989185,-74.42139374,-68.81508521,-72.87290067,-68.76464146,-70.59600697,-72.49282154,-71.17533021,-72.54903174,-64.74192252,-73.21772318,-70.19046571,-69.36826632,-65.16168775,-65.46290976,-69.43956685,-67.66848006,-73.14185864,-75.26480679,-74.23288896,-67.46225633
65,-65.83098439,-63.98689238,-71.62824028,-70.14547277,-70.59384231,-69.35260685,-67.28907373,-68.16796281,-73.73827262,-69.13884869,-66.56972804,-64.43633897,-67.35858309,-66.73234642,-69.09279356,-70.37543435,-65.73423365,-68.70986265,-67.47443692,-71.58533527,-68.61145017,-65.86673026,-67.39870892,-69.21493815,-69.86412728,-66.72057688,-67.73444876,-66.64787333,-63.66687236,-72.02110063,-68.85562658,-70.37513423
66,-72.5330362,-69.41990202,-75.07733553,-68.82101428,-70.67066385,-66.63266994,-73.64970172,-75.22440057,-72.14223351,-71.24192361,-64.87903381,-65.65741834,-69.52103265,-70.42803495,-74.08665435,-67.5831918,-72.17534603,-69.62620058,-65.81759358,-70.63287506,-72.12410356,-73.40692094,-68.53236566,-66.91360761,-70.36924952,-68.50425583,-72.69820917,-71.18278199,-69.23368815,-68.85785295,-66.53382754,-64.50952701
67,-68.32550566,-71.4236703,-70.34024713,-68.21356582,-67.34244014,-66.3067259,-64.60511309,-70.98054641,-69.28385477,-72.03586368,-70.03073145,-72.2428679,-60.51026383,-71.27685469,-74.24438877,-71.41266222,-71.11023638,-69.03904268,-68.54606446,-67.49833705,-67.06892216,-69.37385371,-70.23844295,-73.51940553,-71.74584625,-68.97393775,-72.51751978,-69.00249228,-68.6667085,-73.96300472,-68.92237082,-67.08209656
68,-76.17334239,-72.17582564,-72.2580037,-72.18347014,-68.33909115,-70.62192462,-69.52555441,-72.23810276,-71.52575923,-74.03708125,-66.09710013,-66.14166558,-72.65631395,-66.62964954,-66.41099977,-66.26785215,-64.34150595,-71.99155937,-62.98609116,-67.89383504,-67.78958096,-71.75252238,-70.21811254,-75.44796531,-67.26253037,-71.78660069,-72.95336855,-69.26056925,-69.49682166,-70.22561233,-70.48153455,-68.92449062
69,-70.33379609,-72.90129018,-69.45416654,-73.28178127,-71.97652907,-70.12493693,-68.71529003,-67.8297138,-74.70841621,-67.00399477,-71.40140379,-64.12329552,-73.25558868,-70.04288511,-63.31745129,-74.17747377,-70.75860627,-74.11648129,-68.77545701,-67.08090713,-73.7904079,-72.94742218,-74.99741639,-69.15622007,-63.84567143,-67.49358916,-68.26298687,-70.76649268,-67.81726646,-73.29185589,-67.87600409,-75.04986218
70,-69.7911279,-69.51034551,-65.4072685,-68.84771677,-72.48887153,-73.72198015,-69.22549233,-69.58312889,-75.24229028,-69.00440311,-64.17955468,-72.81251808,-69.78682063,-71.15688353,-68.83562444,-64.77048148,-72.79706494,-69.36604089,-67.52418851,-72.76309403,-68.08443932,-69.77479764,-70.62305474,-69.06549753,-69.72322343,-69.44678111,-68.92405937,-67.9336145,-67.98660531,-69.99203621,-67.86553148,-67.7809614
71,-65.44299298,-65.96814366,-68.80551512,-72.61116554,-71.64695093,-69.2811337,-67.54076683,-73.07735932,-64.95257554,-63.91968302,-65.39933159,-72.06666995,-69.87169585,-74.95690414,-71.50586969,-63.97903201,-72.63854955,-69.41244119,-61.78702933,-69.27415701,-68.95695374,-75.37512994,-61.20250135,-65.8783281,-68.84596988,-69.11637546,-67.08795093,-74.35538681,-68.38035778,-68.16431886,-70.1329396,-70.05974113
72,-66.52375588,-66.40983775,-68.01383091,-70.48594289,-67.7976863,-72.1333113,-70.30572028,-73.40695735,-62.97614405,-69.90788419,-62.31353014,-67.88631552,-69.6504383,-66.87842226,-72.14357233,-73.74021399,-66.02932784,-65.46902946,-69.07990309,-69.38065062,-69.30321479,-72.70715565,-68.11915768,-76.31925905,-69.84415706,-74.43687782,-66.29681198,-72.10826179,-70.60821644,-76.5155866,-62.55682577,-72.44907701
73,-68.56601241,-70.25661949,-71.20570365,-71.07589185,-66.99484163,-73.00634761,-71.76587312,-73.28828987,-64.9418074,-68.31541768,-66.58221444,-71.0405261,-72.63516534,-66.84014532,-70.78339868,-74.16073559,-68.76934916,-67.26931356,-70.50764009,-71.15350693,-69.60075669,-69.54824474,-65.65568925,-73.00024624,-71.57437377,-73.33400462,-67.17437753,-68.66724138,-71.49479244,-73.85284658,-67.35012043,-75.32160739
74,-68.70124367,-67.03205168,-69.49611909,-68.76029779,-71.75690376,-67.37203818,-70.65443449,-67.99472932,-67.57999295,-65.6548283,-72.55983144,-68.05719676,-68.87101173,-71.39956175,-69.1267865,-72.3566531,-71.85000064,-69.11214705,-65.6495632,-71.10163671,-66.37826265,-70.54946588,-71.56859833,-71.60332837,-70.81608693,-72.62468906,-67.10762139,-68.13896491,-68.52619665,-69.77668705,-66.69829596,-72.61410132
75,-67.27927874,-72.6410421,-75.19982522,-69.20486907,-71.93721688,-69.84181759,-68.65601501,-75.43397572,-62.98292767,-72.45261393,-67.39811973,-65.90266779,-65.82280154,-77.16877454,-74.83710473,-67.34390462,-67.62190551,-71.43399087,-67.83018586,-67.32744883,-66.73594201,-72.14217191,-77.56933146,-69.79611128,-70.89601006,-65.3352393,-68.49949147,-69.82186449,-73.33724881,-71.96495818,-74.77937607,-65.5715976
76,-69.78457691,-71.9483481,-73.75919081,-67.34527948,-71.30898844,-67.63778425,-68.21018882,-73.9583329,-73.19643307,-71.83313795,-68.25129147,-78.85373338,-66.40674236,-65.74308893,-71.19005881,-72.21258127,-72.8431044,-67.15881019,-64.73990052,-75.0370318,-69.97246984,-66.12407101,-71.31494999,-68.45559241,-69.80028771,-75.18418364,-66.96608167,-74.88373808,-75.5219932,-65.42714447,-68.12580327,-72.55505413
77,-68.81116223,-73.4470127,-74.10499225,-68.96889863,-66.92335556,-72.38728927,-71.35438591,-70.87229809,-72.83857969,-70.25634707,-72.8985087,-70.18956062,-65.27260393,-73.97080655,-67.95008248,-70.27014979,-64.82697271,-65.42943208,-67.7823246,-71.1135182,-69.63459727,-72.05352523,-65.68981119,-63.91306446,-66.34298384,-69.1795578,-65.596636,-72.77800827,-71.12303526,-74.54499134,-73.72766864,-71.3327543
78,-72.86158149,-72.52754974,-68.58297845,-68.28419756,-71.81963163,-67.38373597,-71.07264538,-70.91076775,-73.74103928,-66.99763545,-67.81041419,-69.81438518,-70.16993744,-73.67531405,-63.74565823,-67.58899991,-72.0142376,-70.4799936,-72.75541363,-69.25732876,-71.27562264,-64.66117677,-70.98640735,-68.78761929,-70.27277844,-67.88379612,-72.48510597,-65.05423708,-69.33117552,-69.66932391,-72.06675329,-73.88879564
79,-68.26292251,-66.17705061,-71.02184487,-65.49774331,-69.16886572,-69.76150976,-71.40380433,-67.25354987,-64.76261569,-71.5381752,-69.7983218,-68.53837728,-66.48507375,-64.922625,-69.34099152,-65.86438647,-68.03935003,-70.53428168,-72.56982875,-71.17672373,-71.43095096,-66.26559558,-68.86508605,-70.67159077,-70.7235853,-71.39445989,-65.24864074,-69.57345973,-61.89627977,-71.78325065,-66.33918983,-70.14399984
80,-72.58811981,-65.36395299,-65.75274775,-71.07326836,-77.98225029,-65.98178302,-67.30869556,-73.09136142,-70.93087461,-73.12237842,-75.06013921,-71.64127038,-72.33337098,-74.56212076,-71.29281542,-65.71121623,-65.30691413,-69.38599033,-68.55267549,-70.35186927,-68.22304797,-73.46953101,-66.48763826,-69.80245219,-72.96969132,-70.71447058,-72.4963976,-69.1072745,-69.21615003,-72.51744372,-72.42680735,-68.6849226
81,-69.51887488,-72.02707631,-71.76333348,-66.62432209,-69.40297817,-70.07585726,-75.59367517,-65.24736521,-74.61842522,-67.71817981,-72.48917905,-65.19200408,-73.44287207,-69.98013624,-65.28999484,-66.76702686,-75.27969018,-61.89804074,-72.12734978,-73.10818087,-70.56157287,-66.46795303,-69.70133989,-68.35523124,-69.36265119,-72.82905387,-66.79510511,-70.07019013,-70.2103497,-70.37307089,-68.18755724,-72.86501146
82,-67.58385378,-63.60634773,-66.49641952,-68.44220879,-73.47967605,-70.55412271,-67.45422427,-70.16699581,-74.25510939,-69.22947992,-68.82909038,-66.86367131,-72.23190091,-70.18721906,-71.34172309,-66.55641418,-72.63166824,-71.7250796,-63.14497441,-71.06210414,-74.42123791,-65.73440032,-69.0718803,-71.1514664,-66.28202634,-68.14494695,-70.27456412,-70.39068102,-72.78106248,-71.77648242,-70.27689573,-68.3903376
83,-69.68700106,-64.94348168,-68.36639631,-68.65122821,-66.59102381,-73.81434571,-67.57388889,-72.28079699,-65.96573751,-68.14639649,-72.24617861,-69.3755884,-67.19603598,-70.3392367,-72.06611191,-70.02390753,-65.21068361,-74.14434738,-69.60990926,-68.66410688,-71.14882616,-68.6310654,-68.45812889,-75.38740668,-70.21913492,-70.12398989,-69.21423335,-66.57150601,-71.97361959,-67.60281589,-69.11948209,-75.03284731
84,-69.33250425,-66.0641904,-75.95360155,-70.89691872,-64.25095936,-70.92461953,-69.54702641,-74.26694806,-72.57143001,-68.19059395,-71.31779056,-68.0106458,-70.40349638,-72.32365585,-65.75805185,-66.94654579,-70.3039665,-69.04421419,-72.94987422,-70.59059215,-69.56851557,-67.80892216,-70.88172033,-68.23273804,-71.02082897,-70.71288707,-62.05477769,-73.03980177,-69.81454226,-69.82824194,-70.90778899,-71.56643354
85,-70.55737821,-69.69050935,-67.95533831,-69.28085112,-71.62425211,-70.0403651,-63.6012434,-70.66681121,-73.29997363,-67.83851788,-65.25875806,-63.43422571,-71.64677615,-64.61044238,-71.03787906,-66.72809802,-71.43328807,-70.27895031,-69.66595558,-76.94796559,-75.59180084,-67.13926258,-69.45877026,-71.33946619,-66.43984812,-72.41621847,-66.32771699,-71.385199,-73.01334782,-68.81259904,-70.29191852,-69.65567127
86,-68.45966853,-70.87553376,-72.96211916,-64.02406395,-69.33812907,-66.56900299,-66.42739003,-65.63303481,-71.61459712,-72.29930556,-69.91283737,-66.71975668,-68.86806966,-70.80226896,-66.04109983,-72.61292896,-73.74675697,-68.16747702,-72.60740023,-70.1883649,-73.4487831,-69.46232841,-73.5720275,-68.39384081,-70.61804687,-73.74004451,-69.30372074,-68.09233132,-69.97168512,-71.03752716,-72.61729402,-72.14767612
87,-71.91231446,-66.50479547,-68.72212839,-70.37584511,-70.13168466,-69.86927956,-66.69831909,-73.33992348,-73.40809408,-71.51799228,-70.3881963,-73.06396347,-67.87655256,-76.69588289,-72.11116568,-68.76519794,-73.83710844,-68.11345163,-71.63478742,-68.15390029,-74.10943777,-70.11186244,-67.36251851,-66.58958913,-72.00367821,-72.7544262,-76.09715296,-74.62608248,-70.23356743,-74.43178076,-67.75458433,-69.93689125
88,-69.79498832,-68.93244057,-67.40003825,-67.05724805,-72.84020402,-73.73691498,-68.79440515,-68.53172741,-66.20368919,-69.47560008,-71.56731742,-65.64725275,-69.1703096,-73.8446375,-69.42801284,-71.69619878,-69.73387644,-70.59760564,-70.12686556,-64.23784363,-71.68438056,-71.19870596,-72.68848353,-79.64991694,-71.82756793,-71.50615393,-74.17230465,-70.08519458,-68.70524977,-72.30068557,-63.33082687,-69.96316642
89,-69.45990411,-71.07571929,-65.87476788,-70.81461329,-72.68658049,-71.27716069,-63.30768983,-76.00621806,-71.1569261,-70.97953627,-73.9466755,-73.40192303,-70.77434365,-65.79087226,-71.58950299,-69.4768229,-70.5261278,-68.20927521,-69.87541858,-70.27498173,-69.27213368,-70.54718189,-75.86826611,-71.69430867,-66.5516832,-71.90750821,-73.96864358,-68.97588092,-72.77435094,-73.87857918,-65.52642241,-70.52905272
90,-71.26564632,-71.16998777,-71.114723,-71.33604855,-72.44004047,-70.57285465,-68.61304253,-68.00150058,-67.55835302,-65.03428146,-68.09086448,-69.11609874,-70.32348609,-71.75462537,-67.15285074,-72.98112974,-66.12672753,-66.39833554,-65.18709253,-67.55381442,-72.82592755,-67.95193663,-69.27945475,-68.07260688,-67.5763127,-68.5723417,-65.2072705,-69.69630645,-77.22485263,-77.98256654,-73.45464649,-69.56961413
91,-70.67714947,-72.80586948,-70.21381069,-68.7447993,-68.90255006,-70.62652864,-69.16551394,-68.78746867,-65.23417568,-74.53874916,-70.09615438,-69.70401188,-74.77139574,-66.15893154,-66.60818365,-66.77534741,-70.48771891,-76.24846782,-62.99650554,-72.71626133,-69.10546952,-71.07945413,-71.9271004,-66.75519644,-68.96856426,-69.33537499,-72.12043234,-77.24655749,-70.22454797,-73.94471727,-74.39230301,-63.89569937
92,-66.08080277,-64.05446426,-72.93483769,-70.67122271,-66.20276025,-69.84964763,-67.63554399,-70.39794792,-66.41337983,-63.9342605,-72.66808866,-73.96099929,-70.75034607,-71.48264271,-73.5316319,-70.08249597,-65.13532129,-67.86943626,-66.76285713,-70.97701096,-71.68166557,-67.90467646,-72.42692834,-72.26656856,-70.02357165,-68.66995663,-63.7922607,-69.92222951,-70.64426767,-69.40049885,-75.96680265,-68.12622607
93,-68.24506501,-67.74571326,-72.68829423,-66.9873131,-75.67746947,-68.07522729,-69.65523537,-67.47193292,-70.28784999,-69.44939923,-70.81933849,-71.60115038,-70.83465485,-67.52795019,-71.18415551,-74.00486191,-69.01312134,-74.096308,-65.90777066,-69.01314923,-70.8297076,-71.23124835,-73.11217453,-70.54758713,-67.10863595,-71.02501238,-70.26654146,-69.79158927,-64.3096308,-73.98213417,-73.88187435,-70.64913001
94,-76.51077343,-69.25433866,-70.62833292,-72.60474447,-63.94502401,-73.21484792,-65.62431376,-69.65669305,-74.97567785,-63.6011382,-69.06912115,-67.92296912,-65.66693018,-69.71369313,-73.91684409,-71.32436536,-73.69764621,-71.99077423,-67.70178457,-68.49046499,-71.69931735,-72.60105904,-70.99303069,-68.38761279,-69.24234612,-69.74092836,-70.83292928,-68.09520909,-69.46226312,-64.8202887,-72.00678445,-69.93193462
95,-66.302852,-69.32524404,-72.50087496,-67.84442642,-70.99676718,-70.32267898,-66.18015719,-70.38825362,-69.16248572,-67.68987621,-73.39422589,-64.97714317,-61.85230218,-69.85233901,-73.95474569,-64.45985205,-70.26245191,-68.58598468,-70.63157616,-69.50157192,-71.54240582,-70.60377172,-69.05005044,-67.50872265,-69.91646648,-74.28845419,-66.81921869,-65.22206898,-65.3865562,-69.57165021,-70.36169298,-72.52986292
96,-69.32455943,-64.18315626,-65.80988215,-72.2724465,-71.40194768,-71.40235503,-69.39841095,-69.51617875,-72.19510578,-68.43283446,-74.1216323,-71.06290401,-73.60304825,-74.66634176,-69.21241055,-68.54314479,-69.76785016,-71.6329118,-68.41183255,-66.7043554,-75.25703123,-68.48789405,-67.37942381,-77.79305966,-68.21967756,-68.4226349,-78.86307412,-70.71934369,-65.62885899,-74.15995391,-69.32320256,-66.92737872
97,-69.45736058,-72.54620163,-77.85160011,-73.58588749,-71.05054522,-66.25371632,-68.12591953,-72.32499711,-67.12788586,-67.31375357,-68.98752568,-73.06947494,-72.37766322,-72.6392092,-64.90699263,-72.75301492,-72.49395761,-74.25505766,-65.47742561,-75.42920819,-67.91902113,-67.04070386,-75.71800798,-68.71368941,-67.04793029,-67.32442534,-74.46537876,-69.84537514,-73.99751202,-71.28778491,-68.21255507,-67.37605472
98,-71.00850089,-70.59856811,-68.79139517,-67.76802231,-70.60158748,-65.88465757,-66.85746427,-69.93006608,-70.49966772,-69.10268655,-70.65934187,-73.33014409,-67.33142263,-73.96810642,-70.39666443,-68.77158993,-69.25763893,-73.47379738,-74.14536172,-62.62640461,-72.57161149,-67.73021135,-72.42929698,-68.31071021,-64.73154082,-69.61359617,-68.71751646,-69.66081235,-71.87337863,-76.17704438,-66.74607559,-71.31096531
99,-68.19109563,-72.17083946,-71.53683856,-66.07462127,-68.70053739,-67.4758072,-67.89487562,-74.19961795,-67.37185974,-71.05861833,-68.28509878,-72.85479523,-70.75333468,-67.30483471,-70.16676034,-68.64234323,-71.82377397,-70.23124575,-62.18746193,-71.61051532,-76.9498348,-66.56341833,-72.10317558,-70.1155242,-72.04014607,-66.27715994,-72.87946348,-68.96257098,-67.36711221,-66.95502198,-70.5123859,-66.36134378
100,-67.74803103,-68.64820427,-66.68341869,-68.72639836,-70.97735356,-67.99744566,-68.97789346,-69.89109914,-71.85048042,-66.7976005,-74.00811199,-68.26300357,-68.86474993,-70.91342352,-69.71524013,-68.78164871,-69.92108613,-78.30745521,-71.97444383,-68.37404298,-67.21776457,-70.75592785,-71.73302512,-65.68581479,-75.6920939,-72.57682342,-68.81633244,-69.79072003,-72.53360355,-67.39161203,-66.80063262,-66.95281081
101,-69.91277278,-74.17888401,-71.8281941,-72.70535915,-67.08555619,-76.40320821,-69.79084072,-72.90572735,-71.49079061,-69.08949006,-63.86813528,-73.4183611,-69.16080515,-74.02819496,-71.99239242,-70.99935911,-72.43367796,-63.27382586,-70.97860005,-65.08678806,-70.47156175,-70.78537108,-75.31265748,-76.25848379,-75.23857896,-70.55832397,-68.27304992,-72.8801552,-66.27688478,-66.89463686,-64.91762403,-70.86981895
102,-66.52696536,-67.93790466,-64.61640604,-72.150812,-70.97149948,-67.73859107,-62.62826328,-76.73426411,-69.94080224,-69.37181527,-76.16249546,-70.52343174,-70.54730701,-64.53673545,-65.79974895,-66.32605481,-74.49803825,-68.72982994,-68.66404786,-69.58841841,-69.52354664,-70.04190327,-67.84433306,-68.24476179,-70.25891844,-62.98567552,-67.82259636,-69.81802592,-68.88444561,-70.65570823,-74.58495164,-70.53074296
103,-69.29022834,-68.32049361,-72.71832791,-73.03560102,-72.18988939,-62.38099742,-68.09560712,-67.74867633,-66.44284807,-67.93885844,-67.2850386,-65.52969042,-64.42863045,-71.6369335,-72.95380491,-75.4392614,-67.46543067,-68.64791844,-70.84622594,-68.55235795,-69.43206266,-75.06157392,-75.41646894,-64.44651184,-67.43570524,-68.05157252,-70.95959111,-69.78393203,-70.15415206,-65.84209198,-70.5549392,-65.38916658
104,-68.06810367,-70.25088008,-72.28903056,-68.14627933,-69.56868741,-69.00134316,-71.75595745,-67.98074546,-63.89392054,-69.67512833,-67.09985174,-67.31731561,-73.19307047,-75.93871567,-73.16521092,-74.38113646,-70.32710402,-67.13481366,-68.48064493,-73.5143608,-70.01810592,-73.34680366,-68.64555249,-74.21133613,-69.55047876,-67.64645123,-72.79414679,-76.42642838,-69.54974377,-69.21974595,-70.5016238,-62.09700328
105,-71.57575558,-68.49884769,-69.11491573,-69.31947133,-65.39332741,-68.44695742,-68.69738885,-73.57621122,-69.42090414,-67.99267148,-65.85781696,-73.257575,-72.88115436,-65.1241134,-71.19999771,-71.40698301,-68.15320194,-69.31281115,-66.4595945,-68.11154285,-67.75430339,-69.77558976,-70.08080998,-63.54758962,-69.18364986,-74.47848291,-72.08087758,-65.10571778,-70.68381494,-70.29286039,-73.97871374,-74.37202475
106,-75.52178359,-74.92371408,-70.44469198,-71.89012432,-67.12708441,-66.69002682,-70.52644377,-64.96454682,-66.76637604,-62.69485867,-73.31190779,-69.35575629,-68.55916584,-71.51572396,-68.57888814,-68.03528987,-70.32545444,-70.15243255,-69.61937292,-76.17078866,-68.17454423,-69.03800117,-68.37890168,-64.51190589,-74.87910546,-63.50482791,-69.67110373,-70.18328265,-66.73390733,-75.29058566,-74.79714537,-70.40037249
107,-69.21505657,-67.70140475,-67.88223266,-68.70162499,-69.37359543,-67.07651123,-74.14251144,-71.21004353,-72.85333949,-71.39410209,-74.03719111,-70.78532497,-71.1819725,-69.70837563,-68.63936168,-73.67199229,-71.27937722,-66.9395679,-72.16812823,-73.05354075,-71.05156838,-64.40515675,-68.15960746,-68.08937189,-70.68265034,-72.02662793,-71.92181702,-68.41920256,-68.50555543,-71.46845852,-69.91536229,-70.59922314
