,ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,client_major_version,client_minor_version,server_major_version,server_minor_version,authentication_method,trans_depth,method,host,uri,version,user_agent,request_body_len,response_body_len,status_code,status_msg,tags,resp_fuids,referrer,resp_mime_types,origin,orig_fuids,orig_mime_types,proto,service,duration,orig_bytes,resp_bytes,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,trans_id,query,qclass,qclass_name,qtype,qtype_name,AA,TC,RD,RA,Z,rejected,rcode,rcode_name,answers,TTLs,proxied,username,orig_filenames,cookie,result,security_protocol,cert_count,auth_attempts,server,client,cipher_alg,mac_alg,compression_alg,kex_alg,host_key_alg,host_key,auth_success,path,share_type,analyzer,failure_reason,hostname,domainname,server_nb_computer_name,server_dns_computer_name,success,cipher,server_name,resumed,established,ssl_history,cert_chain_fps,client_cert_chain_fps,sni_matches_cert,rtt,named_pipe,endpoint,operation,mode,stratum,poll,precision,root_delay,root_disp,ref_id,ref_time,org_time,rec_time,xmt_time,num_exts,name,notice,peer,source,request_type,till,forwardable,renewable,command,value,addl,user,nick,fuid,tx_hosts,rx_hosts,conn_uids,depth,analyzers,mime_type,is_orig,seen_bytes,total_bytes,missing_bytes,overflow_bytes,timedout,filename
42,1620640782.711617,CeOHYd1kVyqrOsoypc,10.11.1.2,49945.0,10.11.1.3,80.0,,,,,,2.0,GET,10.11.1.3,/drupal/sites/default/files/css/css_2ud1l8AYT-mA2srFCxTDcpG9V5EgtOQkSNUVPaX_2iQ.css?0,1.1,Mozilla/5.0 (X11; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0,0.0,8914.0,200.0,OK,[],['FLiHvh4UQIF1j28o6f'],http://10.11.1.3/drupal/user/login,['text/plain'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,1620640782.758446,CQJ4ky1wQnfj4PzOUj,10.11.1.2,49946.0,10.11.1.3,80.0,,,,,,1.0,GET,10.11.1.3,/drupal/sites/default/files/css/css_WAmG7IRzpAOxqWHTiESEJH4445pZZrqSrxAtMdk4uXc.css?0,1.1,Mozilla/5.0 (X11; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0,0.0,52333.0,200.0,OK,[],['FhaCvr3ALAkzwuTR3'],http://10.11.1.3/drupal/user/login,['text/plain'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1620640782.758466,CTOteltJNq1zR4Ua8,10.11.1.2,49947.0,10.11.1.3,80.0,,,,,,1.0,GET,10.11.1.3,/drupal/sites/default/files/css/css_x31qZ9R_dLdUMFiFNMu52HUqPawfDWIAkxtquG2WDxw.css?0,1.1,Mozilla/5.0 (X11; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0,0.0,1113.0,200.0,OK,[],['FcBlyT3YTvXM1Fk537'],http://10.11.1.3/drupal/user/login,['text/plain'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1620640782.954464,CQJ4ky1wQnfj4PzOUj,10.11.1.2,49946.0,10.11.1.3,80.0,,,,,,2.0,GET,10.11.1.3,/drupal/core/misc/icons/e32700/error.svg,1.1,Mozilla/5.0 (X11; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0,0.0,679.0,200.0,OK,[],['FxSKFB4cfXGwkuNosi'],http://10.11.1.3/drupal/sites/default/files/css/css_WAmG7IRzpAOxqWHTiESEJH4445pZZrqSrxAtMdk4uXc.css?0,['text/plain'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,1620640785.113482,CQJ4ky1wQnfj4PzOUj,10.11.1.2,49946.0,10.11.1.3,80.0,,,,,,3.0,GET,10.11.1.3,/drupal/user/register,1.1,Mozilla/5.0 (X11; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0,0.0,37179.0,200.0,OK,[],['FtUwTC4BxXI64v4bxh'],http://10.11.1.3/drupal/user/login,['text/html'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,1620640786.299569,CeOHYd1kVyqrOsoypc,10.11.1.2,49945.0,10.11.1.3,80.0,,,,,,3.0,GET,10.11.1.3,/drupal/sites/default/files/css/css_Vv37yezyRl6ZBAJEeJVDnBQOv-SAFwUg7DsgrZWgsU0.css?0,1.1,Mozilla/5.0 (X11; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0,0.0,56946.0,200.0,OK,[],['FrAIv42JaIXDr8QLP7'],http://10.11.1.3/drupal/user/register,['text/plain'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,1620640786.299589,CQJ4ky1wQnfj4PzOUj,10.11.1.2,49946.0,10.11.1.3,80.0,,,,,,4.0,GET,10.11.1.3,/drupal/sites/default/files/css/css_2ud1l8AYT-mA2srFCxTDcpG9V5EgtOQkSNUVPaX_2iQ.css?0,1.1,Mozilla/5.0 (X11; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0,0.0,8914.0,200.0,OK,[],['FS3ABXF2KKO1UE39b'],http://10.11.1.3/drupal/user/register,['text/plain'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,1620640786.299622,CTOteltJNq1zR4Ua8,10.11.1.2,49947.0,10.11.1.3,80.0,,,,,,2.0,GET,10.11.1.3,/drupal/core/assets/vendor/modernizr/modernizr.min.js?v=3.3.1,1.1,Mozilla/5.0 (X11; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0,0.0,4680.0,200.0,OK,[],['FInIkYZ81dwgWeIqh'],http://10.11.1.3/drupal/user/register,['text/plain'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,1620640786.377272,CmUpGWaZZuExgRqsa,10.11.1.2,49952.0,10.11.1.3,80.0,,,,,,1.0,GET,10.11.1.3,/drupal/sites/default/files/js/js_y87AFzYOyoVid-GkmDDHekBxV8W2KIB23tva0RmBilo.js,1.1,Mozilla/5.0 (X11; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0,0.0,149180.0,200.0,OK,[],['FcGd8Rkl0cX8yJFsi'],http://10.11.1.3/drupal/user/register,['text/plain'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,1620640786.53317,CmUpGWaZZuExgRqsa,10.11.1.2,49952.0,10.11.1.3,80.0,,,,,,2.0,GET,10.11.1.3,/drupal/system/timezone/0/7200/1?date=Mon May 10 2021 11:59:47 GMT+0200 (Central European Summer Time),1.1,Mozilla/5.0 (X11; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0,0.0,15.0,200.0,OK,[],['FycKPx4dGLBzHqvOu7'],http://10.11.1.3/drupal/user/register,['text/plain'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,1620640988.9152,C8BQWJdT8EIA9VQMc,10.11.1.2,50217.0,10.11.1.3,9090.0,,,,,,1.0,GET,10.11.1.3:9090,/,1.0,Mozilla/5.0 (X11; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0,0.0,1212.0,200.0,OK,[],['FiQ6ax2xTqMhPv350a'],,['text/html'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,1620640989.242739,CYCDNd2v3xCnlJlmA2,10.11.1.2,50218.0,10.11.1.3,9090.0,,,,,,1.0,GET,10.11.1.3:9090,/favicon.ico,1.0,Mozilla/5.0 (X11; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0,0.0,469.0,404.0,File not found,[],['F9bVYH3UMYN6BjS0z9'],,['text/html'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,1620641068.180054,C7FWHf45Rq2Iy3F0C,10.11.1.2,50328.0,10.11.1.3,9090.0,,,,,,1.0,GET,10.11.1.3:9090,/.bash_history,1.0,Mozilla/5.0 (X11; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0,0.0,686.0,200.0,OK,[],['F6trMl4yvPy5jcEW3i'],http://10.11.1.3:9090/,['text/plain'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,1620554172.818472,Cr1sdN1172roby58Ed,fe80::3989:a046:ede4:f898,64073.0,ff02::1:3,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.094693183898925,48.0,0.0,S0,0.0,D,2.0,144.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,1620554173.169056,CGUcsd3DAyHRwMm5zf,fe80::3989:a046:ede4:f898,61592.0,ff02::1:3,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.10284495353698701,64.0,0.0,S0,0.0,D,2.0,160.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,1620554173.169119,Coz63P2AgZYG0u0gqi,10.11.1.2,62307.0,224.0.0.252,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.102782011032104,64.0,0.0,S0,0.0,D,2.0,120.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,1620554174.587388,CbpS5q4mZpo9cGihCf,fe80::3989:a046:ede4:f898,62595.0,ff02::1:3,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.104287862777709,84.0,0.0,S0,0.0,D,2.0,180.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,1620554174.58744,C3ySmm4rN37FvbDyuj,10.11.1.2,53856.0,224.0.0.252,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.10423707962036101,84.0,0.0,S0,0.0,D,2.0,140.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,1620554175.409404,CBkFpx3cA0yR3EtxPe,fe80::3989:a046:ede4:f898,61708.0,ff02::1:3,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.108864068984985,48.0,0.0,S0,0.0,D,2.0,144.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,1620554175.409492,C2mu3R1Bu3vhq6B2Ib,10.11.1.2,54226.0,224.0.0.252,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.10881710052490201,48.0,0.0,S0,0.0,D,2.0,104.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,1620554175.935069,Cy8bB51HbmMImMPcw2,fe80::3989:a046:ede4:f898,52581.0,ff02::1:3,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.09807801246643001,44.0,0.0,S0,0.0,D,2.0,140.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,1620554175.935112,CCk3Qn40a9fIKP6gS9,10.11.1.2,56700.0,224.0.0.252,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.09803509712219201,44.0,0.0,S0,0.0,D,2.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,1620554178.015436,CBNOQZ1so82YYNOqT4,fe80::3989:a046:ede4:f898,50121.0,ff02::1:3,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.108004093170166,48.0,0.0,S0,0.0,D,2.0,144.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,1620554178.015533,CXS9nu3dpEijJgWRle,10.11.1.2,60336.0,224.0.0.252,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.10795402526855401,48.0,0.0,S0,0.0,D,2.0,104.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,1620554178.531959,CJ2UQy7G4e9WKKMg1,fe80::3989:a046:ede4:f898,56941.0,ff02::1:3,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.10625600814819301,44.0,0.0,S0,0.0,D,2.0,140.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,1620554178.532061,CNWYDppk4pIDpEEG5,10.11.1.2,62325.0,224.0.0.252,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.10625982284545801,44.0,0.0,S0,0.0,D,2.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,1620554180.620158,C6ZtIs1NyYcwDjw0U7,fe80::3989:a046:ede4:f898,63440.0,ff02::1:3,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.108516931533813,48.0,0.0,S0,0.0,D,2.0,144.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,1620554180.62031,CMJyCqx73OO8igLr4,10.11.1.2,57228.0,224.0.0.252,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.10839891433715801,48.0,0.0,S0,0.0,D,2.0,104.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1620554181.140152,CaNzb83rnGTF2pxSld,fe80::3989:a046:ede4:f898,53906.0,ff02::1:3,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.10362005233764601,44.0,0.0,S0,0.0,D,2.0,140.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,1620554181.140244,ChrDw33jguXRv6lWCa,10.11.1.2,49389.0,224.0.0.252,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.10356807708740201,44.0,0.0,S0,0.0,D,2.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,1620554183.225609,CcjbkY323V4Z6LaIfi,fe80::3989:a046:ede4:f898,50020.0,ff02::1:3,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.10848283767700101,48.0,0.0,S0,0.0,D,2.0,144.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,1620554183.225656,CVEGH045FMZPGiPfN5,10.11.1.2,59748.0,224.0.0.252,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.108481884002685,48.0,0.0,S0,0.0,D,2.0,104.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,1620554173.227877,CMavRw3EdUrX3UVeHe,10.11.1.2,137.0,10.11.1.255,137.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,14.957687139511108,2316.0,0.0,S0,0.0,D,42.0,3492.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,1620554183.743602,CKOxZV3q2sHboZtKDc,fe80::3989:a046:ede4:f898,59331.0,ff02::1:3,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.10522007942199701,44.0,0.0,S0,0.0,D,2.0,140.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,1620554183.743665,C5qXIF349WklOGWi07,10.11.1.2,62673.0,224.0.0.252,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.10519409179687501,44.0,0.0,S0,0.0,D,2.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,1620554185.830338,CIzmET3d8TFZlv4Grj,fe80::3989:a046:ede4:f898,62760.0,ff02::1:3,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.10879206657409601,48.0,0.0,S0,0.0,D,2.0,144.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,1620554185.830414,CnjcUb1gCKwpKMk6pg,10.11.1.2,58133.0,224.0.0.252,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.108754873275756,48.0,0.0,S0,0.0,D,2.0,104.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,1620554186.351131,CXFCBY1uqFj0zFv8tc,fe80::3989:a046:ede4:f898,54123.0,ff02::1:3,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.103003978729248,44.0,0.0,S0,0.0,D,2.0,140.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1620554186.351131,CmfsWr3V20fPlsEOw2,10.11.1.2,62196.0,224.0.0.252,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.103003978729248,44.0,0.0,S0,0.0,D,2.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,1620554188.435504,C3s9X81F9F5gHEmxEe,fe80::3989:a046:ede4:f898,59378.0,ff02::1:3,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.10916805267333901,48.0,0.0,S0,0.0,D,2.0,144.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,1620554188.435593,CYiUTE1coC0UxfxHG3,10.11.1.2,59257.0,224.0.0.252,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.10911917686462401,48.0,0.0,S0,0.0,D,2.0,104.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,1620554188.747566,CWI0Nz2f2RuPpHdKm4,fe80::3989:a046:ede4:f898,64951.0,ff02::1:3,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.10888409614562901,48.0,0.0,S0,0.0,D,2.0,144.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,1620554188.747665,CSmxfc10yedeYHfhJk,10.11.1.2,64672.0,224.0.0.252,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.108822107315063,48.0,0.0,S0,0.0,D,2.0,104.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,1620554208.4014,CxAhAr4u6lHk351YU7,10.11.1.2,54517.0,224.0.0.252,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.105678796768188,50.0,0.0,S0,0.0,D,2.0,106.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,1620554208.4014,CJMS3c2UCrf2tNNIvk,fe80::3989:a046:ede4:f898,50964.0,ff02::1:3,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.10564994812011701,50.0,0.0,S0,0.0,D,2.0,146.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,1620554209.759537,CY4QFy1naC5hRGAPKe,10.11.1.2,137.0,10.11.1.255,137.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,2.288573026657104,544.0,0.0,S0,0.0,D,8.0,768.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,1620554216.492146,C5AWtT2BkzDHouwUv,fe80::3989:a046:ede4:f898,64846.0,ff02::1:3,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.098787069320678,50.0,0.0,S0,0.0,D,2.0,146.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,1620554216.492222,CxSwet1R5XUnw9oW1d,10.11.1.2,53685.0,224.0.0.252,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.09871196746826101,50.0,0.0,S0,0.0,D,2.0,106.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,1620554231.626326,Cje4Hs3CdpABd4uYVl,10.11.1.2,62048.0,224.0.0.252,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.10581398010253901,48.0,0.0,S0,0.0,D,2.0,104.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,1620554231.626326,CpoHY04s68eUcD7FWk,fe80::3989:a046:ede4:f898,50291.0,ff02::1:3,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.10565996170043901,48.0,0.0,S0,0.0,D,2.0,144.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,1620554234.353933,COUNmV34aOZoBTNZu9,fe80::3989:a046:ede4:f898,52320.0,ff02::1:3,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.162347793579101,48.0,0.0,S0,0.0,D,2.0,144.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,1620554234.354019,Cci10tJQY4fJBKjCg,10.11.1.2,55997.0,224.0.0.252,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.16243910789489702,48.0,0.0,S0,0.0,D,2.0,104.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,1620554238.597579,Cby03S1fuNx4Fz2C4e,fe80::3989:a046:ede4:f898,63939.0,ff02::1:3,5355.0,,,,,,,,,,,,,,,,,,,,,,,udp,dns,0.15405797958374,48.0,0.0,S0,0.0,D,2.0,144.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
